frame,+0x00,+0x04,+0x08,+0x0C,+0x10,+0x14,+0x18,+0x1C,+0x20,+0x24,+0x28,+0x2C,+0x30,+0x34,+0x38,+0x3C,+0x40,+0x44,+0x48,+0x4C,+0x50,+0x54,+0x58,+0x5C,+0x60,+0x64,+0x68,+0x6C,+0x70,+0x74,+0x78,+0x7C,+0x80,+0x84,+0x88,+0x8C,+0x90,+0x94,+0x98,+0x9C,+0xA0,+0xA4,+0xA8,+0xAC,+0xB0,+0xB4,+0xB8,+0xBC,+0xC0,+0xC4,+0xC8,+0xCC,+0xD0,+0xD4,+0xD8,+0xDC,+0xE0,+0xE4,+0xE8,+0xEC,+0xF0,+0xF4,+0xF8,+0xFC
29,0x0093B8DB,0x00000000,0x0091B731,0x0000407A,0x00000000,0x0000E380,0xE3800000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x0000178E,0x00000000,0x000000C9,0x0000407A,0x0000407A,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
30,0x0091DD1D,0x00000000,0x0091AF4A,0x00004051,0x00000000,0x000015C0,0x15C00000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001857,0x00000000,0x000000C9,0x00004051,0x00004051,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
31,0x0091DD1D,0x00000000,0x0091AF4A,0x00004051,0x00000000,0x000015C0,0x15C00000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001857,0x00000000,0x000000C9,0x00004051,0x00004051,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
32,0x0090015D,0x00000000,0x0091A7C8,0x00004028,0x00000000,0x00004800,0x48000000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001920,0x00000000,0x000000C9,0x00004028,0x00004028,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
33,0x0090015D,0x00000000,0x0091A7C8,0x00004028,0x00000000,0x00004800,0x48000000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001920,0x00000000,0x000000C9,0x00004028,0x00004028,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
34,0x008E259A,0x00000000,0x0091A100,0x00004014,0x00000000,0x00007A40,0x7A400000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x000019E9,0x00000000,0x000000C9,0x00004014,0x00004014,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
35,0x008E259A,0x00000000,0x0091A100,0x00004014,0x00000000,0x00007A40,0x7A400000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x000019E9,0x00000000,0x000000C9,0x00004014,0x00004014,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
36,0x008C49D5,0x00000000,0x00919AFE,0x00004000,0x00000000,0x0000AC80,0xAC800000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001AB2,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
37,0x008C49D5,0x00000000,0x00919AFE,0x00004000,0x00000000,0x0000AC80,0xAC800000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001AB2,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
38,0x008A6E0E,0x00000000,0x009195EA,0x00004000,0x00000000,0x0000DEC0,0xDEC00000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001B7B,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
39,0x008A6E0E,0x00000000,0x009195EA,0x00004000,0x00000000,0x0000DEC0,0xDEC00000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001B7B,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
40,0x00889243,0x00000000,0x009191DC,0x00004000,0x00000000,0x00001100,0x11000000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001C44,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
41,0x00889243,0x00000000,0x009191DC,0x00004000,0x00000000,0x00001100,0x11000000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001C44,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
42,0x0086B676,0x00000000,0x00918E8E,0x00004000,0x00000000,0x00004340,0x43400000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001D0D,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
43,0x0086B676,0x00000000,0x00918E8E,0x00004000,0x00000000,0x00004340,0x43400000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001D0D,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
44,0x0084DAA9,0x00000000,0x00918BE5,0x00004000,0x00000000,0x00007580,0x75800000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001DD6,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
45,0x0084DAA9,0x00000000,0x00918BE5,0x00004000,0x00000000,0x00007580,0x75800000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001DD6,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
46,0x0082FEDC,0x00000000,0x009189C0,0x00004000,0x00000000,0x0000A7C0,0xA7C00000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001E9F,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
47,0x0082FEDC,0x00000000,0x009189C0,0x00004000,0x00000000,0x0000A7C0,0xA7C00000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001E9F,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
48,0x0081230E,0x00000000,0x009187EB,0x00004000,0x00000000,0x0000DA00,0xDA000000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001F68,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
49,0x0081230E,0x00000000,0x009187EB,0x00004000,0x00000000,0x0000DA00,0xDA000000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00001F68,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
50,0x007F4740,0x00000000,0x0091866F,0x00004000,0x00000000,0x00000C40,0x0C400000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00002031,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
51,0x007F4740,0x00000000,0x0091866F,0x00004000,0x00000000,0x00000C40,0x0C400000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00002031,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
52,0x007D6B72,0x00000000,0x0091853A,0x00004000,0x00000000,0x00003E80,0x3E800000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x000020FA,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
53,0x007D6B72,0x00000000,0x0091853A,0x00004000,0x00000000,0x00003E80,0x3E800000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x000020FA,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
54,0x007B8FA4,0x00000000,0x00918455,0x00004000,0x00000000,0x000070C0,0x70C00000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x000021C3,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
55,0x007B8FA4,0x00000000,0x00918455,0x00004000,0x00000000,0x000070C0,0x70C00000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x000021C3,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
56,0x0079B3D6,0x00000000,0x00918397,0x00004000,0x00000000,0x0000A300,0xA3000000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x0000228C,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
57,0x0079B3D6,0x00000000,0x00918397,0x00004000,0x00000000,0x0000A300,0xA3000000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x0000228C,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
58,0x0077D808,0x00000000,0x009182DB,0x00004000,0x00000000,0x0000D540,0xD5400000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00002355,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
59,0x0077D808,0x00000000,0x009182DB,0x00004000,0x00000000,0x0000D540,0xD5400000,0x00000000,0x00000000,0x0001DBCE,0x00000000,0x00002355,0x00000000,0x000000C9,0x00004000,0x00004000,0x00000000,0x00000000,0xFFFFB4E8,0x00000001,0x00000001,0x00000001,0x00000001,0x00000008,0x00000000,0x00000000,0x00000000,0x00010000,0x00010000,0x002DD774,0x00000000,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xFEEF4B94,0x00000000,0x00000000,0x00001B58,0x00001B58,0x00000000,0x005C17B0,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x09000000,0x08000000,0x00000000
